28/12/23,107.022705,109.420654,97.668648,102.104568
29/12/23,102.069283,109.67112,100.055511,106.311516
30/12/23,106.2985,107.328224,101.068123,101.845085
31/12/23,101.844177,105.133545,99.886429,101.505821
1/1/24,101.51281,107.993126,101.51281,106.72541
